DateTime,Consumption,Production,Nuclear,Wind,Hydroelectric,Oil and Gas,Coal,Solar,Biomass,hour,dayofweek,month,is_weekend,year,split
2019-01-01 00:00:00,6352.0,6527.0,1395.0,79.0,1383.0,1896.0,1744.0,0.0,30.0,0,1,1,0,2019,train
2019-01-01 01:00:00,6116.0,5701.0,1393.0,96.0,1112.0,1429.0,1641.0,0.0,30.0,1,1,1,0,2019,train
2019-01-01 02:00:00,5873.0,5676.0,1393.0,142.0,1030.0,1465.0,1616.0,0.0,30.0,2,1,1,0,2019,train
2019-01-01 03:00:00,5682.0,5603.0,1397.0,191.0,972.0,1455.0,1558.0,0.0,30.0,3,1,1,0,2019,train
2019-01-01 04:00:00,5557.0,5454.0,1393.0,159.0,960.0,1454.0,1458.0,0.0,30.0,4,1,1,0,2019,train
2019-01-01 05:00:00,5525.0,5385.0,1395.0,91.0,958.0,1455.0,1456.0,0.0,30.0,5,1,1,0,2019,train
2019-01-01 06:00:00,5513.0,5349.0,1392.0,98.0,938.0,1451.0,1440.0,0.0,31.0,6,1,1,0,2019,train
2019-01-01 07:00:00,5524.0,5547.0,1392.0,93.0,1187.0,1446.0,1394.0,0.0,34.0,7,1,1,0,2019,train
2019-01-01 08:00:00,5510.0,5471.0,1391.0,51.0,1325.0,1357.0,1303.0,8.0,34.0,8,1,1,0,2019,train
2019-01-01 09:00:00,5617.0,5545.0,1388.0,15.0,1398.0,1328.0,1319.0,61.0,34.0,9,1,1,0,2019,train
2019-01-01 10:00:00,5643.0,5610.0,1390.0,-5.0,1410.0,1331.0,1324.0,126.0,34.0,10,1,1,0,2019,train
2019-01-01 11:00:00,5737.0,5733.0,1390.0,-17.0,1400.0,1428.0,1320.0,182.0,34.0,11,1,1,0,2019,train
2019-01-01 12:00:00,5776.0,5816.0,1390.0,-10.0,1416.0,1423.0,1357.0,206.0,34.0,12,1,1,0,2019,train
2019-01-01 13:00:00,5744.0,5823.0,1389.0,15.0,1308.0,1412.0,1461.0,202.0,34.0,13,1,1,0,2019,train
2019-01-01 14:00:00,5710.0,5721.0,1390.0,100.0,1245.0,1408.0,1383.0,160.0,33.0,14,1,1,0,2019,train
2019-01-01 15:00:00,5813.0,5804.0,1392.0,193.0,1348.0,1423.0,1327.0,85.0,34.0,15,1,1,0,2019,train
2019-01-01 16:00:00,6009.0,5870.0,1392.0,304.0,1293.0,1435.0,1403.0,9.0,33.0,16,1,1,0,2019,train
2019-01-01 17:00:00,6613.0,6242.0,1391.0,510.0,1453.0,1442.0,1411.0,0.0,35.0,17,1,1,0,2019,train
2019-01-01 18:00:00,6718.0,6401.0,1391.0,754.0,1485.0,1448.0,1288.0,0.0,35.0,18,1,1,0,2019,train
2019-01-01 19:00:00,6721.0,6488.0,1393.0,916.0,1549.0,1303.0,1292.0,0.0,34.0,19,1,1,0,2019,train
2019-01-01 20:00:00,6632.0,6652.0,1394.0,1003.0,1588.0,1313.0,1320.0,0.0,33.0,20,1,1,0,2019,train
2019-01-01 21:00:00,6441.0,6726.0,1390.0,1118.0,1518.0,1354.0,1312.0,0.0,34.0,21,1,1,0,2019,train
2019-01-01 22:00:00,6222.0,6570.0,1391.0,1175.0,1389.0,1256.0,1323.0,0.0,34.0,22,1,1,0,2019,train
2019-01-01 23:00:00,5936.0,6472.0,1390.0,1175.0,1196.0,1320.0,1359.0,0.0,33.0,23,1,1,0,2019,train
2019-01-02 00:00:00,5647.0,6407.0,1391.0,1452.0,949.0,1297.0,1284.0,0.0,35.0,0,2,1,0,2019,train
2019-01-02 01:00:00,5500.0,6036.0,1391.0,1668.0,662.0,1037.0,1243.0,0.0,35.0,1,2,1,0,2019,train
2019-01-02 02:00:00,5385.0,6009.0,1392.0,1613.0,676.0,1036.0,1257.0,0.0,35.0,2,2,1,0,2019,train
2019-01-02 03:00:00,5327.0,6062.0,1390.0,1823.0,534.0,1034.0,1246.0,0.0,35.0,3,2,1,0,2019,train
2019-01-02 04:00:00,5362.0,5867.0,1390.0,1739.0,418.0,1021.0,1264.0,0.0,35.0,4,2,1,0,2019,train
2019-01-02 05:00:00,5411.0,5878.0,1389.0,1592.0,499.0,1098.0,1265.0,0.0,35.0,5,2,1,0,2019,train
2019-01-02 06:00:00,5510.0,5996.0,1388.0,1478.0,565.0,1258.0,1271.0,0.0,35.0,6,2,1,0,2019,train
2019-01-02 07:00:00,5784.0,6300.0,1391.0,1357.0,925.0,1307.0,1285.0,0.0,36.0,7,2,1,0,2019,train
2019-01-02 08:00:00,5999.0,6775.0,1390.0,1350.0,1181.0,1479.0,1331.0,7.0,36.0,8,2,1,0,2019,train
2019-01-02 09:00:00,6322.0,6999.0,1389.0,1396.0,1339.0,1565.0,1205.0,66.0,37.0,9,2,1,0,2019,train
2019-01-02 10:00:00,6576.0,7463.0,1392.0,1499.0,1342.0,1873.0,1157.0,163.0,35.0,10,2,1,0,2019,train
2019-01-02 11:00:00,6619.0,7433.0,1391.0,1426.0,1470.0,1804.0,1079.0,227.0,36.0,11,2,1,0,2019,train
2019-01-02 12:00:00,6595.0,7448.0,1392.0,1450.0,1297.0,1839.0,1188.0,244.0,36.0,12,2,1,0,2019,train
2019-01-02 13:00:00,6537.0,7390.0,1392.0,1330.0,1324.0,1847.0,1186.0,273.0,37.0,13,2,1,0,2019,train
2019-01-02 14:00:00,6438.0,7165.0,1392.0,947.0,1499.0,1851.0,1247.0,191.0,36.0,14,2,1,0,2019,train
2019-01-02 15:00:00,6523.0,7087.0,1391.0,664.0,1527.0,1915.0,1459.0,94.0,37.0,15,2,1,0,2019,train
2019-01-02 16:00:00,6800.0,7008.0,1391.0,594.0,1561.0,1957.0,1450.0,15.0,37.0,16,2,1,0,2019,train
2019-01-02 17:00:00,7301.0,7116.0,1393.0,567.0,1709.0,1961.0,1449.0,0.0,37.0,17,2,1,0,2019,train
2019-01-02 18:00:00,7432.0,7337.0,1395.0,454.0,1996.0,1969.0,1485.0,0.0,37.0,18,2,1,0,2019,train
2019-01-02 19:00:00,7388.0,7256.0,1394.0,385.0,1941.0,1972.0,1527.0,0.0,36.0,19,2,1,0,2019,train
2019-01-02 20:00:00,7344.0,7176.0,1393.0,317.0,1887.0,1976.0,1569.0,0.0,35.0,20,2,1,0,2019,train
2019-01-02 21:00:00,7054.0,7100.0,1386.0,382.0,1808.0,1895.0,1594.0,0.0,35.0,21,2,1,0,2019,train
2019-01-02 22:00:00,6610.0,7071.0,1389.0,476.0,1687.0,1886.0,1597.0,0.0,36.0,22,2,1,0,2019,train
2019-01-02 23:00:00,6265.0,6718.0,1388.0,603.0,1269.0,1887.0,1537.0,0.0,34.0,23,2,1,0,2019,train
2019-01-03 00:00:00,5918.0,6571.0,1395.0,730.0,1169.0,1892.0,1351.0,0.0,35.0,0,3,1,0,2019,train
2019-01-03 01:00:00,5693.0,6245.0,1395.0,908.0,956.0,1646.0,1304.0,0.0,35.0,1,3,1,0,2019,train
2019-01-03 02:00:00,5544.0,6231.0,1394.0,1118.0,885.0,1509.0,1290.0,0.0,36.0,2,3,1,0,2019,train
2019-01-03 03:00:00,5539.0,6356.0,1395.0,1150.0,900.0,1536.0,1339.0,0.0,35.0,3,3,1,0,2019,train
2019-01-03 04:00:00,5684.0,6396.0,1395.0,981.0,956.0,1705.0,1323.0,0.0,35.0,4,3,1,0,2019,train
2019-01-03 05:00:00,5830.0,6437.0,1395.0,812.0,1013.0,1874.0,1307.0,0.0,36.0,5,3,1,0,2019,train
2019-01-03 06:00:00,6144.0,6142.0,1397.0,769.0,916.0,1754.0,1271.0,0.0,35.0,6,3,1,0,2019,train
2019-01-03 07:00:00,6725.0,6426.0,1394.0,635.0,1244.0,1851.0,1264.0,0.0,39.0,7,3,1,0,2019,train
2019-01-03 08:00:00,7446.0,7012.0,1395.0,664.0,1599.0,1755.0,1553.0,6.0,39.0,8,3,1,0,2019,train
2019-01-03 09:00:00,7780.0,7034.0,1393.0,581.0,1543.0,1879.0,1553.0,43.0,40.0,9,3,1,0,2019,train
2019-01-03 10:00:00,7987.0,7067.0,1352.0,293.0,1803.0,1878.0,1596.0,103.0,41.0,10,3,1,0,2019,train
2019-01-03 11:00:00,7994.0,7131.0,1351.0,188.0,1810.0,1870.0,1709.0,159.0,43.0,11,3,1,0,2019,train
2019-01-03 12:00:00,7966.0,7148.0,1354.0,179.0,1853.0,1854.0,1697.0,168.0,42.0,12,3,1,0,2019,train
2019-01-03 13:00:00,8025.0,7270.0,1365.0,187.0,1922.0,1872.0,1725.0,153.0,45.0,13,3,1,0,2019,train
2019-01-03 14:00:00,7892.0,7204.0,1347.0,331.0,1801.0,1922.0,1645.0,114.0,43.0,14,3,1,0,2019,train
2019-01-03 15:00:00,7873.0,7317.0,1347.0,470.0,1913.0,1860.0,1633.0,49.0,43.0,15,3,1,0,2019,train
2019-01-03 16:00:00,8026.0,7356.0,1310.0,593.0,1909.0,1863.0,1633.0,5.0,42.0,16,3,1,0,2019,train
2019-01-03 17:00:00,8474.0,7782.0,1305.0,672.0,2149.0,1916.0,1695.0,0.0,44.0,17,3,1,0,2019,train
2019-01-03 18:00:00,8514.0,8006.0,1342.0,1351.0,1728.0,1930.0,1611.0,0.0,43.0,18,3,1,0,2019,train
2019-01-03 19:00:00,8470.0,8261.0,1375.0,1790.0,1588.0,1887.0,1581.0,0.0,41.0,19,3,1,0,2019,train
2019-01-03 20:00:00,8214.0,8419.0,1371.0,2153.0,1546.0,1880.0,1427.0,0.0,41.0,20,3,1,0,2019,train
2019-01-03 21:00:00,7932.0,8477.0,1384.0,2293.0,1626.0,1883.0,1249.0,0.0,41.0,21,3,1,0,2019,train
2019-01-03 22:00:00,7454.0,8495.0,1390.0,2379.0,1548.0,1887.0,1249.0,0.0,41.0,22,3,1,0,2019,train
2019-01-03 23:00:00,6974.0,8071.0,1388.0,2516.0,1076.0,1829.0,1220.0,0.0,41.0,23,3,1,0,2019,train
2019-01-04 00:00:00,6610.0,8023.0,1389.0,2620.0,982.0,1769.0,1221.0,0.0,40.0,0,4,1,0,2019,train
2019-01-04 01:00:00,6406.0,7672.0,1394.0,2637.0,1000.0,1362.0,1236.0,0.0,42.0,1,4,1,0,2019,train
2019-01-04 02:00:00,6372.0,7650.0,1398.0,2575.0,1055.0,1308.0,1270.0,0.0,42.0,2,4,1,0,2019,train
2019-01-04 03:00:00,6237.0,7532.0,1395.0,2607.0,940.0,1297.0,1249.0,0.0,42.0,3,4,1,0,2019,train
2019-01-04 04:00:00,6398.0,7690.0,1398.0,2672.0,1000.0,1305.0,1274.0,0.0,42.0,4,4,1,0,2019,train
2019-01-04 05:00:00,6530.0,7782.0,1396.0,2715.0,1042.0,1308.0,1278.0,0.0,42.0,5,4,1,0,2019,train
2019-01-04 06:00:00,6869.0,8063.0,1395.0,2704.0,1137.0,1333.0,1453.0,0.0,42.0,6,4,1,0,2019,train
2019-01-04 07:00:00,7403.0,8269.0,1398.0,2637.0,1244.0,1429.0,1516.0,0.0,45.0,7,4,1,0,2019,train
2019-01-04 08:00:00,7925.0,8713.0,1383.0,2508.0,1464.0,1705.0,1592.0,14.0,44.0,8,4,1,0,2019,train
2019-01-04 09:00:00,8258.0,8858.0,1309.0,2436.0,1463.0,1899.0,1632.0,73.0,45.0,9,4,1,0,2019,train
2019-01-04 10:00:00,8383.0,8956.0,1351.0,2422.0,1480.0,1902.0,1628.0,127.0,45.0,10,4,1,0,2019,train
2019-01-04 11:00:00,8291.0,8876.0,1362.0,2469.0,1419.0,1899.0,1510.0,186.0,46.0,11,4,1,0,2019,train
2019-01-04 12:00:00,8231.0,8738.0,1322.0,2533.0,1332.0,1890.0,1398.0,215.0,46.0,12,4,1,0,2019,train
2019-01-04 13:00:00,8229.0,8544.0,1341.0,2514.0,1302.0,1828.0,1314.0,199.0,44.0,13,4,1,0,2019,train
2019-01-04 14:00:00,8072.0,8342.0,1324.0,2257.0,1390.0,1843.0,1332.0,151.0,43.0,14,4,1,0,2019,train
2019-01-04 15:00:00,8082.0,8120.0,1343.0,1839.0,1433.0,1897.0,1461.0,100.0,45.0,15,4,1,0,2019,train
2019-01-04 16:00:00,8099.0,7876.0,1364.0,1515.0,1354.0,1898.0,1676.0,26.0,43.0,16,4,1,0,2019,train
2019-01-04 17:00:00,8664.0,7909.0,1359.0,994.0,1850.0,1920.0,1740.0,1.0,44.0,17,4,1,0,2019,train
2019-01-04 18:00:00,8729.0,7629.0,1382.0,629.0,1851.0,1989.0,1733.0,0.0,45.0,18,4,1,0,2019,train
2019-01-04 19:00:00,8619.0,7516.0,1383.0,395.0,1887.0,2005.0,1804.0,0.0,42.0,19,4,1,0,2019,train
2019-01-04 20:00:00,8343.0,7375.0,1383.0,344.0,1817.0,1998.0,1789.0,0.0,43.0,20,4,1,0,2019,train
2019-01-04 21:00:00,8010.0,7367.0,1381.0,237.0,1902.0,2008.0,1795.0,0.0,43.0,21,4,1,0,2019,train
2019-01-04 22:00:00,7417.0,7077.0,1382.0,143.0,1735.0,2003.0,1772.0,0.0,42.0,22,4,1,0,2019,train
2019-01-04 23:00:00,7065.0,7147.0,1382.0,108.0,1805.0,2013.0,1796.0,0.0,41.0,23,4,1,0,2019,train
2019-01-05 00:00:00,6720.0,6832.0,1382.0,87.0,1586.0,1983.0,1750.0,0.0,41.0,0,5,1,1,2019,train
2019-01-05 01:00:00,6496.0,6333.0,1391.0,52.0,1138.0,1972.0,1740.0,0.0,41.0,1,5,1,1,2019,train
2019-01-05 02:00:00,6373.0,6228.0,1391.0,58.0,1082.0,1961.0,1693.0,0.0,42.0,2,5,1,1,2019,train
2019-01-05 03:00:00,6317.0,6229.0,1392.0,119.0,1028.0,1960.0,1688.0,0.0,42.0,3,5,1,1,2019,train
2019-01-05 04:00:00,6398.0,6292.0,1395.0,153.0,1136.0,1905.0,1661.0,0.0,41.0,4,5,1,1,2019,train
2019-01-05 05:00:00,6414.0,6292.0,1394.0,128.0,1152.0,1908.0,1668.0,0.0,41.0,5,5,1,1,2019,train
2019-01-05 06:00:00,6656.0,6367.0,1393.0,137.0,1189.0,1903.0,1702.0,0.0,42.0,6,5,1,1,2019,train
2019-01-05 07:00:00,6977.0,6364.0,1394.0,206.0,1134.0,1897.0,1688.0,0.0,44.0,7,5,1,1,2019,train
2019-01-05 08:00:00,7362.0,6250.0,1392.0,309.0,1146.0,1681.0,1650.0,27.0,44.0,8,5,1,1,2019,train
2019-01-05 09:00:00,7605.0,6540.0,1393.0,324.0,1101.0,1899.0,1627.0,149.0,44.0,9,5,1,1,2019,train
2019-01-05 10:00:00,7766.0,6804.0,1395.0,316.0,1204.0,1903.0,1647.0,296.0,43.0,10,5,1,1,2019,train
2019-01-05 11:00:00,7763.0,7009.0,1390.0,292.0,1277.0,1900.0,1700.0,407.0,43.0,11,5,1,1,2019,train
2019-01-05 12:00:00,7778.0,7083.0,1395.0,287.0,1268.0,1904.0,1738.0,447.0,42.0,12,5,1,1,2019,train
2019-01-05 13:00:00,7649.0,6981.0,1393.0,345.0,1164.0,1900.0,1719.0,416.0,42.0,13,5,1,1,2019,train
2019-01-05 14:00:00,7511.0,6884.0,1395.0,569.0,996.0,1895.0,1662.0,325.0,42.0,14,5,1,1,2019,train
2019-01-05 15:00:00,7567.0,6786.0,1395.0,601.0,1149.0,1904.0,1543.0,150.0,42.0,15,5,1,1,2019,train
2019-01-05 16:00:00,7904.0,6925.0,1394.0,581.0,1258.0,1918.0,1722.0,9.0,42.0,16,5,1,1,2019,train
2019-01-05 17:00:00,8408.0,7430.0,1395.0,821.0,1461.0,1984.0,1726.0,0.0,43.0,17,5,1,1,2019,train
2019-01-05 18:00:00,8525.0,7591.0,1395.0,1377.0,1319.0,1865.0,1592.0,0.0,43.0,18,5,1,1,2019,train
2019-01-05 19:00:00,8482.0,7557.0,1393.0,1591.0,1535.0,1562.0,1434.0,0.0,41.0,19,5,1,1,2019,train
2019-01-05 20:00:00,8226.0,7533.0,1393.0,1666.0,1429.0,1562.0,1441.0,0.0,40.0,20,5,1,1,2019,train
2019-01-05 21:00:00,7893.0,7298.0,1396.0,1632.0,1246.0,1560.0,1435.0,0.0,42.0,21,5,1,1,2019,train
2019-01-05 22:00:00,7341.0,7201.0,1394.0,1650.0,1083.0,1604.0,1429.0,0.0,41.0,22,5,1,1,2019,train
2019-01-05 23:00:00,6983.0,7260.0,1400.0,1807.0,1008.0,1628.0,1376.0,0.0,40.0,23,5,1,1,2019,train
2019-01-06 00:00:00,6665.0,7169.0,1399.0,1864.0,964.0,1511.0,1389.0,0.0,40.0,0,6,1,1,2019,train
2019-01-06 01:00:00,6441.0,6822.0,1395.0,1652.0,1011.0,1296.0,1429.0,0.0,39.0,1,6,1,1,2019,train
2019-01-06 02:00:00,6297.0,6798.0,1396.0,1485.0,1082.0,1333.0,1463.0,0.0,40.0,2,6,1,1,2019,train
2019-01-06 03:00:00,6168.0,6671.0,1396.0,1427.0,962.0,1364.0,1484.0,0.0,39.0,3,6,1,1,2019,train
2019-01-06 04:00:00,6260.0,6531.0,1397.0,1358.0,910.0,1300.0,1528.0,0.0,37.0,4,6,1,1,2019,train
2019-01-06 05:00:00,6244.0,6367.0,1396.0,972.0,1122.0,1425.0,1412.0,0.0,40.0,5,6,1,1,2019,train
2019-01-06 06:00:00,6341.0,6191.0,1398.0,627.0,1207.0,1495.0,1424.0,0.0,40.0,6,6,1,1,2019,train
2019-01-06 07:00:00,6649.0,6134.0,1401.0,504.0,1100.0,1507.0,1580.0,0.0,42.0,7,6,1,1,2019,train
2019-01-06 08:00:00,6812.0,6300.0,1398.0,390.0,1149.0,1721.0,1598.0,1.0,41.0,8,6,1,1,2019,train
2019-01-06 09:00:00,7087.0,6561.0,1393.0,327.0,1185.0,1885.0,1704.0,24.0,42.0,9,6,1,1,2019,train
2019-01-06 10:00:00,7161.0,6694.0,1397.0,287.0,1262.0,1894.0,1735.0,71.0,46.0,10,6,1,1,2019,train
2019-01-06 11:00:00,7074.0,6833.0,1398.0,385.0,1194.0,1940.0,1755.0,114.0,47.0,11,6,1,1,2019,train
2019-01-06 12:00:00,7129.0,7009.0,1394.0,548.0,1160.0,1969.0,1754.0,132.0,50.0,12,6,1,1,2019,train
2019-01-06 13:00:00,7211.0,7225.0,1397.0,770.0,1158.0,1970.0,1763.0,113.0,52.0,13,6,1,1,2019,train
2019-01-06 14:00:00,6997.0,7243.0,1392.0,1109.0,984.0,1926.0,1702.0,75.0,53.0,14,6,1,1,2019,train
2019-01-06 15:00:00,7095.0,7442.0,1396.0,1646.0,980.0,1726.0,1603.0,34.0,53.0,15,6,1,1,2019,train
2019-01-06 16:00:00,7307.0,7471.0,1400.0,2093.0,1003.0,1514.0,1405.0,3.0,52.0,16,6,1,1,2019,train
2019-01-06 17:00:00,7851.0,7567.0,1396.0,2368.0,833.0,1513.0,1404.0,0.0,53.0,17,6,1,1,2019,train
2019-01-06 18:00:00,7992.0,7677.0,1394.0,2321.0,992.0,1524.0,1393.0,0.0,51.0,18,6,1,1,2019,train
2019-01-06 19:00:00,7955.0,7791.0,1394.0,2337.0,1071.0,1533.0,1407.0,0.0,49.0,19,6,1,1,2019,train
2019-01-06 20:00:00,7810.0,7744.0,1394.0,2263.0,1074.0,1534.0,1429.0,0.0,50.0,20,6,1,1,2019,train
2019-01-06 21:00:00,7593.0,7888.0,1394.0,2241.0,1204.0,1545.0,1452.0,0.0,51.0,21,6,1,1,2019,train
2019-01-06 22:00:00,7202.0,7740.0,1394.0,2208.0,1139.0,1531.0,1415.0,0.0,52.0,22,6,1,1,2019,train
2019-01-06 23:00:00,6800.0,7614.0,1395.0,2207.0,985.0,1547.0,1429.0,0.0,51.0,23,6,1,1,2019,train
2019-01-07 00:00:00,6512.0,7584.0,1396.0,2159.0,974.0,1552.0,1453.0,0.0,50.0,0,0,1,0,2019,train
2019-01-07 01:00:00,6270.0,7019.0,1392.0,2222.0,615.0,1348.0,1391.0,0.0,50.0,1,0,1,0,2019,train
2019-01-07 02:00:00,6172.0,6989.0,1393.0,2190.0,663.0,1290.0,1403.0,0.0,50.0,2,0,1,0,2019,train
2019-01-07 03:00:00,6228.0,7078.0,1392.0,2191.0,730.0,1292.0,1424.0,0.0,48.0,3,0,1,0,2019,train
2019-01-07 04:00:00,6280.0,7147.0,1395.0,2218.0,746.0,1294.0,1445.0,0.0,49.0,4,0,1,0,2019,train
2019-01-07 05:00:00,6588.0,7208.0,1396.0,2187.0,819.0,1297.0,1460.0,0.0,47.0,5,0,1,0,2019,train
2019-01-07 06:00:00,7054.0,7067.0,1394.0,2220.0,735.0,1310.0,1358.0,0.0,48.0,6,0,1,0,2019,train
2019-01-07 07:00:00,7723.0,7471.0,1396.0,2245.0,950.0,1458.0,1367.0,0.0,54.0,7,0,1,0,2019,train
2019-01-07 08:00:00,8410.0,7843.0,1394.0,2207.0,1118.0,1552.0,1511.0,2.0,57.0,8,0,1,0,2019,train
2019-01-07 09:00:00,8721.0,8070.0,1345.0,2283.0,1280.0,1556.0,1508.0,40.0,57.0,9,0,1,0,2019,train
2019-01-07 10:00:00,8743.0,8253.0,1329.0,2359.0,1240.0,1639.0,1527.0,102.0,55.0,10,0,1,0,2019,train
2019-01-07 11:00:00,8646.0,8215.0,1341.0,2449.0,1112.0,1647.0,1432.0,178.0,55.0,11,0,1,0,2019,train
2019-01-07 12:00:00,8583.0,8196.0,1345.0,2368.0,1148.0,1649.0,1418.0,213.0,53.0,12,0,1,0,2019,train
2019-01-07 13:00:00,8686.0,8254.0,1358.0,2337.0,1177.0,1678.0,1432.0,215.0,55.0,13,0,1,0,2019,train
2019-01-07 14:00:00,8385.0,8112.0,1363.0,2305.0,1147.0,1652.0,1394.0,194.0,56.0,14,0,1,0,2019,train
2019-01-07 15:00:00,8410.0,8086.0,1376.0,2367.0,1137.0,1652.0,1377.0,119.0,57.0,15,0,1,0,2019,train
2019-01-07 16:00:00,8382.0,7907.0,1329.0,2314.0,1126.0,1657.0,1393.0,30.0,57.0,16,0,1,0,2019,train
2019-01-07 17:00:00,8910.0,8245.0,1366.0,2309.0,1328.0,1750.0,1437.0,0.0,54.0,17,0,1,0,2019,train
2019-01-07 18:00:00,8992.0,8241.0,1383.0,2399.0,1317.0,1724.0,1361.0,0.0,56.0,18,0,1,0,2019,train
2019-01-07 19:00:00,8975.0,8195.0,1384.0,2422.0,1417.0,1509.0,1410.0,0.0,54.0,19,0,1,0,2019,train
2019-01-07 20:00:00,8795.0,8092.0,1387.0,2519.0,1277.0,1480.0,1375.0,0.0,54.0,20,0,1,0,2019,train
2019-01-07 21:00:00,8501.0,8062.0,1386.0,2439.0,1277.0,1495.0,1411.0,0.0,54.0,21,0,1,0,2019,train
2019-01-07 22:00:00,7859.0,7598.0,1384.0,2349.0,922.0,1495.0,1391.0,0.0,55.0,22,0,1,0,2019,train
2019-01-07 23:00:00,7369.0,7331.0,1386.0,2200.0,731.0,1512.0,1448.0,0.0,54.0,23,0,1,0,2019,train
2019-01-08 00:00:00,7106.0,7352.0,1384.0,1988.0,976.0,1524.0,1427.0,0.0,53.0,0,1,1,0,2019,train
2019-01-08 01:00:00,6951.0,7593.0,1387.0,1987.0,907.0,1716.0,1540.0,0.0,55.0,1,1,1,0,2019,train
2019-01-08 02:00:00,6890.0,7726.0,1392.0,1848.0,851.0,1866.0,1710.0,0.0,57.0,2,1,1,0,2019,train
2019-01-08 03:00:00,6839.0,7602.0,1393.0,1573.0,902.0,1856.0,1820.0,0.0,57.0,3,1,1,0,2019,train
2019-01-08 04:00:00,6890.0,7539.0,1394.0,1296.0,982.0,1894.0,1915.0,0.0,57.0,4,1,1,0,2019,train
2019-01-08 05:00:00,7084.0,7386.0,1392.0,1170.0,1006.0,1945.0,1816.0,0.0,58.0,5,1,1,0,2019,train
2019-01-08 06:00:00,7588.0,7312.0,1393.0,1005.0,1126.0,1941.0,1789.0,0.0,58.0,6,1,1,0,2019,train
2019-01-08 07:00:00,8433.0,7787.0,1390.0,1183.0,1320.0,1890.0,1941.0,0.0,61.0,7,1,1,0,2019,train
2019-01-08 08:00:00,9170.0,7629.0,1395.0,1314.0,1286.0,1699.0,1847.0,23.0,63.0,8,1,1,0,2019,train
2019-01-08 09:00:00,9465.0,8054.0,1392.0,950.0,1613.0,1914.0,1998.0,125.0,62.0,9,1,1,0,2019,train
2019-01-08 10:00:00,9422.0,8080.0,1394.0,694.0,1650.0,1979.0,2071.0,228.0,62.0,10,1,1,0,2019,train
2019-01-08 11:00:00,9354.0,8102.0,1393.0,554.0,1697.0,1991.0,2094.0,312.0,61.0,11,1,1,0,2019,train
2019-01-08 12:00:00,9131.0,7992.0,1383.0,379.0,1703.0,1999.0,2091.0,373.0,61.0,12,1,1,0,2019,train
2019-01-08 13:00:00,9101.0,7945.0,1384.0,296.0,1717.0,2003.0,2112.0,371.0,60.0,13,1,1,0,2019,train
2019-01-08 14:00:00,8873.0,7833.0,1383.0,339.0,1618.0,2012.0,2111.0,307.0,62.0,14,1,1,0,2019,train
2019-01-08 15:00:00,8826.0,7712.0,1387.0,405.0,1653.0,2020.0,2008.0,173.0,65.0,15,1,1,0,2019,train
2019-01-08 16:00:00,8933.0,7744.0,1386.0,510.0,1765.0,2020.0,1958.0,42.0,62.0,16,1,1,0,2019,train
2019-01-08 17:00:00,9394.0,8029.0,1392.0,651.0,1939.0,2018.0,1965.0,0.0,63.0,17,1,1,0,2019,train
2019-01-08 18:00:00,9437.0,8182.0,1390.0,905.0,1859.0,2015.0,1951.0,0.0,62.0,18,1,1,0,2019,train
2019-01-08 19:00:00,9318.0,8222.0,1392.0,969.0,1820.0,2007.0,1974.0,0.0,60.0,19,1,1,0,2019,train
2019-01-08 20:00:00,9123.0,8370.0,1390.0,935.0,1962.0,2006.0,2017.0,0.0,59.0,20,1,1,0,2019,train
2019-01-08 21:00:00,8677.0,8152.0,1393.0,870.0,1820.0,2038.0,1970.0,0.0,60.0,21,1,1,0,2019,train
2019-01-08 22:00:00,7939.0,7946.0,1392.0,1002.0,1500.0,2047.0,1943.0,0.0,63.0,22,1,1,0,2019,train
2019-01-08 23:00:00,7494.0,7740.0,1395.0,1290.0,1006.0,2046.0,1940.0,0.0,63.0,23,1,1,0,2019,train
2019-01-09 00:00:00,7136.0,7686.0,1395.0,1436.0,909.0,1959.0,1923.0,0.0,62.0,0,2,1,0,2019,train
2019-01-09 01:00:00,6999.0,7577.0,1393.0,1341.0,909.0,1952.0,1920.0,0.0,62.0,1,2,1,0,2019,train
2019-01-09 02:00:00,6884.0,7370.0,1394.0,1193.0,967.0,1953.0,1802.0,0.0,61.0,2,2,1,0,2019,train
2019-01-09 03:00:00,6898.0,7244.0,1394.0,1219.0,979.0,1939.0,1651.0,0.0,63.0,3,2,1,0,2019,train
2019-01-09 04:00:00,6855.0,7088.0,1392.0,1019.0,957.0,1942.0,1716.0,0.0,62.0,4,2,1,0,2019,train
2019-01-09 05:00:00,7064.0,7240.0,1391.0,924.0,972.0,1951.0,1942.0,0.0,61.0,5,2,1,0,2019,train
2019-01-09 06:00:00,7546.0,7386.0,1395.0,892.0,1052.0,2002.0,1983.0,0.0,60.0,6,2,1,0,2019,train
2019-01-09 07:00:00,8505.0,7945.0,1393.0,876.0,1537.0,2045.0,2030.0,0.0,63.0,7,2,1,0,2019,train
2019-01-09 08:00:00,8951.0,8022.0,1392.0,878.0,1557.0,2043.0,2075.0,13.0,64.0,8,2,1,0,2019,train
2019-01-09 09:00:00,9220.0,7993.0,1360.0,874.0,1516.0,2039.0,2062.0,75.0,65.0,9,2,1,0,2019,train
2019-01-09 10:00:00,9208.0,7976.0,1277.0,724.0,1593.0,2043.0,2087.0,188.0,63.0,10,2,1,0,2019,train
